id,visitors
air_00a91d42b08b08d9_2017-05-28,3.6692811690797953
air_00a91d42b08b08d9_2017-05-29,22.469918061645398
air_00a91d42b08b08d9_2017-05-30,24.952347397019473
air_00a91d42b08b08d9_2017-05-31,28.33726545076532
air_0164b9927d20bcc3_2017-04-23,5.061163013655911
air_0164b9927d20bcc3_2017-04-24,5.787439368505313
air_0164b9927d20bcc3_2017-04-25,8.162847859084712
air_0164b9927d20bcc3_2017-04-26,8.88506628033918
air_0164b9927d20bcc3_2017-04-27,9.786950805549857
air_0164b9927d20bcc3_2017-04-28,8.47022563160414
air_0164b9927d20bcc3_2017-04-29,4.2960666934819205
air_0164b9927d20bcc3_2017-04-30,5.151774106672672
air_0164b9927d20bcc3_2017-05-01,6.68357116487604
air_0164b9927d20bcc3_2017-05-02,9.076617279220523
air_0164b9927d20bcc3_2017-05-03,6.670646957599008
air_0164b9927d20bcc3_2017-05-04,6.06985599171988
air_0164b9927d20bcc3_2017-05-05,6.974354973938672
air_0164b9927d20bcc3_2017-05-06,4.348392661591469
air_0164b9927d20bcc3_2017-05-07,4.980447640366961
air_0164b9927d20bcc3_2017-05-08,5.561395400328154
air_0164b9927d20bcc3_2017-05-09,8.188377561091935
air_0164b9927d20bcc3_2017-05-10,8.022356933189847
air_0164b9927d20bcc3_2017-05-11,7.752865580443482
air_0164b9927d20bcc3_2017-05-12,9.035961126555204
air_0164b9927d20bcc3_2017-05-13,10.957227154484968
air_0164b9927d20bcc3_2017-05-14,5.0619853278462665
air_0164b9927d20bcc3_2017-05-15,5.837943445019363
air_0164b9927d20bcc3_2017-05-16,7.1912377337264015
air_0164b9927d20bcc3_2017-05-17,7.953143329558879
air_0164b9927d20bcc3_2017-05-18,7.856041590143114
air_0164b9927d20bcc3_2017-05-19,8.752731108392767
air_0164b9927d20bcc3_2017-05-20,4.928895657870348
air_0164b9927d20bcc3_2017-05-21,5.088086205042368
air_0164b9927d20bcc3_2017-05-22,5.8192231958114276
air_0164b9927d20bcc3_2017-05-23,7.02505789961922
air_0164b9927d20bcc3_2017-05-24,8.038830000343626
air_0164b9927d20bcc3_2017-05-25,7.6875045825001465
air_0164b9927d20bcc3_2017-05-26,8.76248335479883
air_0164b9927d20bcc3_2017-05-27,4.907463237027567
air_0164b9927d20bcc3_2017-05-28,5.14136863306165
air_0164b9927d20bcc3_2017-05-29,5.8297162350676075
air_0164b9927d20bcc3_2017-05-30,6.954862665149152
air_0164b9927d20bcc3_2017-05-31,8.003223876638051
air_0241aa3964b7f861_2017-04-23,8.082529296656041
air_0241aa3964b7f861_2017-04-24,6.94485498591188
air_0241aa3964b7f861_2017-04-25,7.113224372535829
air_0241aa3964b7f861_2017-04-26,7.635947039671242
air_0241aa3964b7f861_2017-04-27,3.1139206254056946
air_0241aa3964b7f861_2017-04-28,8.118575152285256
air_0241aa3964b7f861_2017-04-29,10.68966859060815
air_0241aa3964b7f861_2017-04-30,8.163756694911612
air_0241aa3964b7f861_2017-05-01,6.805343916722391
air_0241aa3964b7f861_2017-05-02,9.088153248383092
air_0241aa3964b7f861_2017-05-03,10.047161522067528
air_0241aa3964b7f861_2017-05-04,5.2404098793199525
air_0241aa3964b7f861_2017-05-05,7.793360300179714
air_0241aa3964b7f861_2017-05-06,10.350433787633396
air_0241aa3964b7f861_2017-05-07,7.980432949541866
air_0241aa3964b7f861_2017-05-08,6.781025907972822
air_0241aa3964b7f861_2017-05-09,7.118553303642653
air_0241aa3964b7f861_2017-05-10,7.523837169666033
air_0241aa3964b7f861_2017-05-11,3.197162344576741
air_0241aa3964b7f861_2017-05-12,7.370438463966799
air_0241aa3964b7f861_2017-05-13,10.611193892788359
air_0241aa3964b7f861_2017-05-14,8.155506199652299
air_0241aa3964b7f861_2017-05-15,7.031567749744701
air_0241aa3964b7f861_2017-05-16,7.196852416072707
air_0241aa3964b7f861_2017-05-17,7.465880489051079
air_0241aa3964b7f861_2017-05-18,3.307512223059576
air_0241aa3964b7f861_2017-05-19,7.315772801034921
air_0241aa3964b7f861_2017-05-20,10.493114791000082
air_0241aa3964b7f861_2017-05-21,8.16757653844562
air_0241aa3964b7f861_2017-05-22,6.990348965673867
air_0241aa3964b7f861_2017-05-23,7.194277077173293
air_0241aa3964b7f861_2017-05-24,7.5352782298333185
air_0241aa3964b7f861_2017-05-25,3.2542131954994353
air_0241aa3964b7f861_2017-05-26,7.3402387465983345
air_0241aa3964b7f861_2017-05-27,10.45668451902548
air_0241aa3964b7f861_2017-05-28,8.355969647749545
air_0241aa3964b7f861_2017-05-29,6.988388912087653
air_0241aa3964b7f861_2017-05-30,7.075879107891005
air_0241aa3964b7f861_2017-05-31,7.506572499030593
air_0328696196e46f18_2017-04-23,5.157670119827618
air_0328696196e46f18_2017-04-24,5.1735696129305415
air_0328696196e46f18_2017-04-25,5.665823606576035
air_0328696196e46f18_2017-04-26,6.174106161354303
air_0328696196e46f18_2017-04-27,5.466767244583994
air_0328696196e46f18_2017-04-28,8.304082225170394
air_0328696196e46f18_2017-04-29,6.657802913756493
air_0328696196e46f18_2017-04-30,5.155273174333756
air_0328696196e46f18_2017-05-01,5.17505346007153
air_0328696196e46f18_2017-05-02,7.7800115415014695
air_0328696196e46f18_2017-05-03,7.572462581158247
air_0328696196e46f18_2017-05-04,7.986222213651638
air_0328696196e46f18_2017-05-05,6.643531463064143
air_0328696196e46f18_2017-05-06,6.279888368594016
air_0328696196e46f18_2017-05-07,5.051733892540609
air_0328696196e46f18_2017-05-08,4.9820661989078685
air_0328696196e46f18_2017-05-09,5.7375781716244205
air_0328696196e46f18_2017-05-10,6.032190309041757
air_0328696196e46f18_2017-05-11,5.483364371159941
air_0328696196e46f18_2017-05-12,7.190476121263542
air_0328696196e46f18_2017-05-13,6.6716473899706505
air_0328696196e46f18_2017-05-14,5.0954658108389745
air_0328696196e46f18_2017-05-15,5.346763353819019
air_0328696196e46f18_2017-05-16,5.8839051899289405
air_0328696196e46f18_2017-05-17,5.974055079159764
air_0328696196e46f18_2017-05-18,5.667173816440668
air_0328696196e46f18_2017-05-19,6.937582690097101
air_0328696196e46f18_2017-05-20,6.679928367406299
air_0328696196e46f18_2017-05-21,5.14796187554568
air_0328696196e46f18_2017-05-22,5.325548458013624
air_0328696196e46f18_2017-05-23,5.790101105115587
air_0328696196e46f18_2017-05-24,6.044794570102929
air_0328696196e46f18_2017-05-25,5.516931236720408
air_0328696196e46f18_2017-05-26,6.933707863378805
air_0328696196e46f18_2017-05-27,6.68303626690867
air_0328696196e46f18_2017-05-28,5.189898279276142
air_0328696196e46f18_2017-05-29,5.32132861514886
air_0328696196e46f18_2017-05-30,5.678521127728878
air_0328696196e46f18_2017-05-31,5.979145765157881
air_034a3d5b40d5b1b1_2017-04-23,27.368901337995993
air_034a3d5b40d5b1b1_2017-04-24,14.725811120932306
air_034a3d5b40d5b1b1_2017-04-25,15.43382838932708
air_034a3d5b40d5b1b1_2017-04-26,18.154209644573047
air_034a3d5b40d5b1b1_2017-04-27,15.502570382323846
air_034a3d5b40d5b1b1_2017-04-28,24.99669408668484
air_034a3d5b40d5b1b1_2017-04-29,26.35348900603101
air_034a3d5b40d5b1b1_2017-04-30,27.03269200871216
air_034a3d5b40d5b1b1_2017-05-01,13.668867016711355
air_034a3d5b40d5b1b1_2017-05-02,20.430651213482786
air_034a3d5b40d5b1b1_2017-05-03,24.495945261306503
air_034a3d5b40d5b1b1_2017-05-04,22.030701741589855
air_034a3d5b40d5b1b1_2017-05-05,19.567965816106017
air_034a3d5b40d5b1b1_2017-05-06,25.918493457048058
air_034a3d5b40d5b1b1_2017-05-07,24.851292051407817
air_034a3d5b40d5b1b1_2017-05-08,13.233158124645477
air_034a3d5b40d5b1b1_2017-05-09,14.739528383591189
air_034a3d5b40d5b1b1_2017-05-10,16.80101173628343
air_034a3d5b40d5b1b1_2017-05-11,14.475284805609162
air_034a3d5b40d5b1b1_2017-05-12,20.953625040012092
air_034a3d5b40d5b1b1_2017-05-13,26.641401918302716
air_034a3d5b40d5b1b1_2017-05-14,25.828575598993886
air_034a3d5b40d5b1b1_2017-05-15,13.940413442197757
air_034a3d5b40d5b1b1_2017-05-16,15.07974607850521
air_034a3d5b40d5b1b1_2017-05-17,16.162175654068754
air_034a3d5b40d5b1b1_2017-05-18,14.681990183306306
air_034a3d5b40d5b1b1_2017-05-19,20.194034678388352
air_034a3d5b40d5b1b1_2017-05-20,26.471090396954956
air_034a3d5b40d5b1b1_2017-05-21,25.998469572147673
air_034a3d5b40d5b1b1_2017-05-22,13.88020072557827
air_034a3d5b40d5b1b1_2017-05-23,14.928303786841244
air_034a3d5b40d5b1b1_2017-05-24,16.9759284754623
air_034a3d5b40d5b1b1_2017-05-25,14.547899847129193
air_034a3d5b40d5b1b1_2017-05-26,20.045552853189573
air_034a3d5b40d5b1b1_2017-05-27,26.37879138852994
air_034a3d5b40d5b1b1_2017-05-28,26.612894140597067
air_034a3d5b40d5b1b1_2017-05-29,13.841432204855629
air_034a3d5b40d5b1b1_2017-05-30,14.685149853330381
air_034a3d5b40d5b1b1_2017-05-31,16.783441384581636
air_036d4f1ee7285390_2017-04-23,19.81354548706132
air_036d4f1ee7285390_2017-04-24,16.38620590676872
air_036d4f1ee7285390_2017-04-25,18.9997908703456
air_036d4f1ee7285390_2017-04-26,20.670782563880252
air_036d4f1ee7285390_2017-04-27,16.424840529969696
air_036d4f1ee7285390_2017-04-28,23.38422937833762
air_036d4f1ee7285390_2017-04-29,16.406271928342647
air_036d4f1ee7285390_2017-04-30,19.92108323388962
air_036d4f1ee7285390_2017-05-01,16.06239821694681
air_036d4f1ee7285390_2017-05-02,23.983073556635848
air_036d4f1ee7285390_2017-05-03,21.76179440641818
air_036d4f1ee7285390_2017-05-04,22.04744972619451
air_036d4f1ee7285390_2017-05-05,15.307708293820731
air_036d4f1ee7285390_2017-05-06,20.159288090884765
air_036d4f1ee7285390_2017-05-07,19.317633471441486
air_036d4f1ee7285390_2017-05-08,15.502593989457022
air_036d4f1ee7285390_2017-05-09,18.886673599185382
air_036d4f1ee7285390_2017-05-10,20.579951396182917
air_036d4f1ee7285390_2017-05-11,16.623098945694103
air_036d4f1ee7285390_2017-05-12,19.124022743001213
air_036d4f1ee7285390_2017-05-13,21.4518966397646
air_036d4f1ee7285390_2017-05-14,19.80192694034979
air_036d4f1ee7285390_2017-05-15,16.610943494542173
air_036d4f1ee7285390_2017-05-16,19.24571956697088
air_036d4f1ee7285390_2017-05-17,20.129932792168937
air_036d4f1ee7285390_2017-05-18,16.916915864183085
air_036d4f1ee7285390_2017-05-19,18.729849129785514
air_036d4f1ee7285390_2017-05-20,21.352610843323248
air_036d4f1ee7285390_2017-05-21,19.88753111995036
air_036d4f1ee7285390_2017-05-22,16.587651504700528
air_036d4f1ee7285390_2017-05-23,19.150668940586016
air_036d4f1ee7285390_2017-05-24,20.46495292972225
air_036d4f1ee7285390_2017-05-25,16.82794387621755
air_036d4f1ee7285390_2017-05-26,18.652939108867557
air_036d4f1ee7285390_2017-05-27,21.40646935446832
air_036d4f1ee7285390_2017-05-28,20.096176508808092
air_036d4f1ee7285390_2017-05-29,16.605993833187632
air_036d4f1ee7285390_2017-05-30,18.914520074733886
air_036d4f1ee7285390_2017-05-31,20.262964035614594
air_0382c794b73b51ad_2017-04-23,36.9255174927629
air_0382c794b73b51ad_2017-04-24,24.529960060936666
air_0382c794b73b51ad_2017-04-25,25.78903644208445
air_0382c794b73b51ad_2017-04-26,20.121360249528944
air_0382c794b73b51ad_2017-04-27,25.97949371737138
air_0382c794b73b51ad_2017-04-28,31.79712791879615
air_0382c794b73b51ad_2017-04-29,34.824913543463815
air_0382c794b73b51ad_2017-04-30,36.865037629083886
air_0382c794b73b51ad_2017-05-01,23.526922806308058
air_0382c794b73b51ad_2017-05-02,28.511722565334267
air_0382c794b73b51ad_2017-05-03,27.276417150790426
air_0382c794b73b51ad_2017-05-04,28.638913815011325
air_0382c794b73b51ad_2017-05-05,25.54750870692774
air_0382c794b73b51ad_2017-05-06,33.118345272266104
air_0382c794b73b51ad_2017-05-07,35.4748920911416
air_0382c794b73b51ad_2017-05-08,22.965755734151152
air_0382c794b73b51ad_2017-05-09,24.95297234424476
air_0382c794b73b51ad_2017-05-10,19.523585471963802
air_0382c794b73b51ad_2017-05-11,24.81572274559272
air_0382c794b73b51ad_2017-05-12,27.134056559712022
air_0382c794b73b51ad_2017-05-13,34.527727703242945
air_0382c794b73b51ad_2017-05-14,36.40305929976528
air_0382c794b73b51ad_2017-05-15,23.99159866059221
air_0382c794b73b51ad_2017-05-16,25.431844423688432
air_0382c794b73b51ad_2017-05-17,19.048310082454314
air_0382c794b73b51ad_2017-05-18,25.195516850225737
air_0382c794b73b51ad_2017-05-19,26.378615143558623
air_0382c794b73b51ad_2017-05-20,34.745055879856885
air_0382c794b73b51ad_2017-05-21,36.615757611616246
air_0382c794b73b51ad_2017-05-22,23.65231228701041
air_0382c794b73b51ad_2017-05-23,24.988761735699285
air_0382c794b73b51ad_2017-05-24,19.633078142852664
air_0382c794b73b51ad_2017-05-25,24.960677137832757
air_0382c794b73b51ad_2017-05-26,26.47792904956645
air_0382c794b73b51ad_2017-05-27,34.813948160684006
air_0382c794b73b51ad_2017-05-28,37.14637962489696
air_0382c794b73b51ad_2017-05-29,23.59375905813916
air_0382c794b73b51ad_2017-05-30,24.64524825304614
air_0382c794b73b51ad_2017-05-31,19.486069354468864
air_03963426c9312048_2017-04-23,8.888979315166898
air_03963426c9312048_2017-04-24,21.513132087960994
air_03963426c9312048_2017-04-25,19.838943318720293
air_03963426c9312048_2017-04-26,36.64234903403278
air_03963426c9312048_2017-04-27,25.547882145293226
air_03963426c9312048_2017-04-28,79.07900623529181
air_03963426c9312048_2017-04-29,47.11013954085844
air_03963426c9312048_2017-04-30,8.416819926315462
air_03963426c9312048_2017-05-01,32.28375680166528
air_03963426c9312048_2017-05-02,52.95267127808199
air_03963426c9312048_2017-05-03,33.75006817270984
air_03963426c9312048_2017-05-04,33.739290978742595
air_03963426c9312048_2017-05-05,43.94898427597932
air_03963426c9312048_2017-05-06,53.88645882278979
air_03963426c9312048_2017-05-07,8.9919164305178
air_03963426c9312048_2017-05-08,26.403418084402084
air_03963426c9312048_2017-05-09,20.030871312636567
air_03963426c9312048_2017-05-10,22.639866414623214
air_03963426c9312048_2017-05-11,23.362054566175566
air_03963426c9312048_2017-05-12,71.49183744131275
air_03963426c9312048_2017-05-13,56.33110859340498
air_03963426c9312048_2017-05-14,8.57500662633419
air_03963426c9312048_2017-05-15,21.371959161235026
air_03963426c9312048_2017-05-16,20.242310848960162
air_03963426c9312048_2017-05-17,22.282621499543538
air_03963426c9312048_2017-05-18,23.59048738190002
air_03963426c9312048_2017-05-19,71.72442955849344
air_03963426c9312048_2017-05-20,56.24836276515531
air_03963426c9312048_2017-05-21,8.558524885322303
air_03963426c9312048_2017-05-22,18.51714306665717
air_03963426c9312048_2017-05-23,19.478812630350546
air_03963426c9312048_2017-05-24,22.115704338000118
air_03963426c9312048_2017-05-25,22.552913872947265
air_03963426c9312048_2017-05-26,68.86833545537722
air_03963426c9312048_2017-05-27,55.59100487250121
air_03963426c9312048_2017-05-28,8.67991296327715
air_03963426c9312048_2017-05-29,18.469941833652936
air_03963426c9312048_2017-05-30,19.0633580395955
air_03963426c9312048_2017-05-31,21.796302645843458
air_04341b588bde96cd_2017-04-23,37.5813350620233
air_04341b588bde96cd_2017-04-24,28.427641048366322
air_04341b588bde96cd_2017-04-25,25.32361818609892
air_04341b588bde96cd_2017-04-26,28.729042038545803
air_04341b588bde96cd_2017-04-27,25.074385301486654
air_04341b588bde96cd_2017-04-28,42.70072668169218
air_04341b588bde96cd_2017-04-29,46.49811931471444
air_04341b588bde96cd_2017-04-30,37.766493168326434
air_04341b588bde96cd_2017-05-01,27.83933779236272
air_04341b588bde96cd_2017-05-02,32.94311713478736
air_04341b588bde96cd_2017-05-03,42.22769593943326
air_04341b588bde96cd_2017-05-04,37.74937031639427
air_04341b588bde96cd_2017-05-05,40.37314220522881
air_04341b588bde96cd_2017-05-06,42.71730655873708
air_04341b588bde96cd_2017-05-07,35.53718458424358
air_04341b588bde96cd_2017-05-08,27.034302782006232
air_04341b588bde96cd_2017-05-09,25.04779174765595
air_04341b588bde96cd_2017-05-10,27.422059441677753
air_04341b588bde96cd_2017-05-11,24.04510922340593
air_04341b588bde96cd_2017-05-12,42.39612906074883
air_04341b588bde96cd_2017-05-13,47.00930626639612
air_04341b588bde96cd_2017-05-14,37.26782448337954
air_04341b588bde96cd_2017-05-15,27.149535438146376
air_04341b588bde96cd_2017-05-16,25.60620290631755
air_04341b588bde96cd_2017-05-17,27.01292246335438
air_04341b588bde96cd_2017-05-18,24.06211505584509
air_04341b588bde96cd_2017-05-19,41.7368330707782
air_04341b588bde96cd_2017-05-20,46.69629016395625
air_04341b588bde96cd_2017-05-21,37.31370798826451
air_04341b588bde96cd_2017-05-22,26.927464244542815
air_04341b588bde96cd_2017-05-23,24.84608447906441
air_04341b588bde96cd_2017-05-24,26.62583360540882
air_04341b588bde96cd_2017-05-25,23.41635933512183
air_04341b588bde96cd_2017-05-26,41.70391408336834
air_04341b588bde96cd_2017-05-27,46.474728795068316
air_04341b588bde96cd_2017-05-28,36.952011193802605
air_04341b588bde96cd_2017-05-29,26.918383627612535
air_04341b588bde96cd_2017-05-30,24.233014309924897
air_04341b588bde96cd_2017-05-31,26.384712573296213
air_049f6d5b402a31b2_2017-04-23,3.284829441346096
air_049f6d5b402a31b2_2017-04-24,8.047879167027956
air_049f6d5b402a31b2_2017-04-25,8.180100521271754
air_049f6d5b402a31b2_2017-04-26,9.530232767326611
air_049f6d5b402a31b2_2017-04-27,8.744331338213666
air_049f6d5b402a31b2_2017-04-28,15.67948729735873
air_049f6d5b402a31b2_2017-04-29,16.285253757243456
air_049f6d5b402a31b2_2017-04-30,3.278532948566565
air_049f6d5b402a31b2_2017-05-01,7.768877968751029
air_049f6d5b402a31b2_2017-05-02,13.315749055899921
air_049f6d5b402a31b2_2017-05-03,16.826966285020653
air_049f6d5b402a31b2_2017-05-04,14.708453831086413
air_049f6d5b402a31b2_2017-05-05,11.595486641765662
air_049f6d5b402a31b2_2017-05-06,16.16030990311238
air_049f6d5b402a31b2_2017-05-07,3.2218615059322584
air_049f6d5b402a31b2_2017-05-08,7.595798084206697
air_049f6d5b402a31b2_2017-05-09,8.092916368865712
air_049f6d5b402a31b2_2017-05-10,9.017988472126982
air_049f6d5b402a31b2_2017-05-11,8.55328022801247
air_049f6d5b402a31b2_2017-05-12,13.252731412782586
air_049f6d5b402a31b2_2017-05-13,17.533505853295377
air_049f6d5b402a31b2_2017-05-14,3.2964257693487644
air_049f6d5b402a31b2_2017-05-15,7.938064450077082
air_049f6d5b402a31b2_2017-05-16,8.086960875310652
air_049f6d5b402a31b2_2017-05-17,8.878217484495512
air_049f6d5b402a31b2_2017-05-18,8.620176482304904
air_049f6d5b402a31b2_2017-05-19,12.938805247356518
air_049f6d5b402a31b2_2017-05-20,17.372343657407377
air_049f6d5b402a31b2_2017-05-21,3.3257634373824736
air_049f6d5b402a31b2_2017-05-22,7.896417607835687
air_049f6d5b402a31b2_2017-05-23,8.11148402583161
air_049f6d5b402a31b2_2017-05-24,9.014540108467045
air_049f6d5b402a31b2_2017-05-25,8.436606940942394
air_049f6d5b402a31b2_2017-05-26,12.954143925903201
air_049f6d5b402a31b2_2017-05-27,17.367723013537322
air_049f6d5b402a31b2_2017-05-28,3.3433100909431426
air_049f6d5b402a31b2_2017-05-29,7.91188303876249
air_049f6d5b402a31b2_2017-05-30,8.065606980007777
air_049f6d5b402a31b2_2017-05-31,8.982568059443372
air_04cae7c1bc9b2a0b_2017-04-23,21.055902341766263
air_04cae7c1bc9b2a0b_2017-04-24,10.714519080850287
air_04cae7c1bc9b2a0b_2017-04-25,20.74301973281463
air_04cae7c1bc9b2a0b_2017-04-26,16.595377117541247
air_04cae7c1bc9b2a0b_2017-04-27,13.176677930113854
air_04cae7c1bc9b2a0b_2017-04-28,31.14985571483529
air_04cae7c1bc9b2a0b_2017-04-29,33.2665096391296
air_04cae7c1bc9b2a0b_2017-04-30,17.40089476549623
air_04cae7c1bc9b2a0b_2017-05-01,11.102701681263355
air_04cae7c1bc9b2a0b_2017-05-02,23.49029111999039
air_04cae7c1bc9b2a0b_2017-05-03,26.222309945678614
air_04cae7c1bc9b2a0b_2017-05-04,26.747840733000636
air_04cae7c1bc9b2a0b_2017-05-05,27.984576108872698
air_04cae7c1bc9b2a0b_2017-05-06,32.65034798839313
air_04cae7c1bc9b2a0b_2017-05-07,16.83832239831786
air_04cae7c1bc9b2a0b_2017-05-08,10.416939473390944
air_04cae7c1bc9b2a0b_2017-05-09,13.967509732062968
air_04cae7c1bc9b2a0b_2017-05-10,15.869731696949824
air_04cae7c1bc9b2a0b_2017-05-11,13.367623570919873
air_04cae7c1bc9b2a0b_2017-05-12,29.25069609317255
air_04cae7c1bc9b2a0b_2017-05-13,34.172820776038634
air_04cae7c1bc9b2a0b_2017-05-14,17.347777806802192
air_04cae7c1bc9b2a0b_2017-05-15,11.015688936499087
air_04cae7c1bc9b2a0b_2017-05-16,14.06777367538143
air_04cae7c1bc9b2a0b_2017-05-17,15.583674552632342
air_04cae7c1bc9b2a0b_2017-05-18,13.540499405550023
air_04cae7c1bc9b2a0b_2017-05-19,28.24262829173374
air_04cae7c1bc9b2a0b_2017-05-20,37.77876010823346
air_04cae7c1bc9b2a0b_2017-05-21,17.364758530043634
air_04cae7c1bc9b2a0b_2017-05-22,10.934422372134602
air_04cae7c1bc9b2a0b_2017-05-23,13.668604719274148
air_04cae7c1bc9b2a0b_2017-05-24,15.610103394707501
air_04cae7c1bc9b2a0b_2017-05-25,13.073351663961724
air_04cae7c1bc9b2a0b_2017-05-26,28.123719468815462
air_04cae7c1bc9b2a0b_2017-05-27,33.639853160356814
air_04cae7c1bc9b2a0b_2017-05-28,17.506328502827955
air_04cae7c1bc9b2a0b_2017-05-29,10.899429973565331
air_04cae7c1bc9b2a0b_2017-05-30,13.275796077537944
air_04cae7c1bc9b2a0b_2017-05-31,15.401875797351014
air_0585011fa179bcce_2017-04-23,4.31218846681959
air_0585011fa179bcce_2017-04-24,3.496477662991639
air_0585011fa179bcce_2017-04-25,3.091117846989424
air_0585011fa179bcce_2017-04-26,4.183791717841776
air_0585011fa179bcce_2017-04-27,4.707223181144453
air_0585011fa179bcce_2017-04-28,4.915562436132252
air_0585011fa179bcce_2017-04-29,6.307028155904978
air_0585011fa179bcce_2017-04-30,4.285569712520526
air_0585011fa179bcce_2017-05-01,3.449493289505824
air_0585011fa179bcce_2017-05-02,3.955897040810213
air_0585011fa179bcce_2017-05-03,5.859875820717699
air_0585011fa179bcce_2017-05-04,6.3642220064653605
air_0585011fa179bcce_2017-05-05,4.872750177060237
air_0585011fa179bcce_2017-05-06,5.853033758449357
air_0585011fa179bcce_2017-05-07,4.2640111966150585
air_0585011fa179bcce_2017-05-08,3.4449170509163096
air_0585011fa179bcce_2017-05-09,3.07842229136038
air_0585011fa179bcce_2017-05-10,4.213032137716745
air_0585011fa179bcce_2017-05-11,4.713998082336794
air_0585011fa179bcce_2017-05-12,4.511624185322351
air_0585011fa179bcce_2017-05-13,6.221135105965519
air_0585011fa179bcce_2017-05-14,4.303041911611961
air_0585011fa179bcce_2017-05-15,3.532001669507947
air_0585011fa179bcce_2017-05-16,3.1501261761771566
air_0585011fa179bcce_2017-05-17,4.1851266749410145
air_0585011fa179bcce_2017-05-18,4.803280310188342
air_0585011fa179bcce_2017-05-19,4.43377565589589
air_0585011fa179bcce_2017-05-20,6.177730644179838
air_0585011fa179bcce_2017-05-21,4.329363011105847
air_0585011fa179bcce_2017-05-22,3.4896523212681396
air_0585011fa179bcce_2017-05-23,3.0732093380414547
air_0585011fa179bcce_2017-05-24,4.2091564034286
air_0585011fa179bcce_2017-05-25,4.718946138248014
air_0585011fa179bcce_2017-05-26,4.452914212626949
air_0585011fa179bcce_2017-05-27,6.204970550014892
air_0585011fa179bcce_2017-05-28,4.3611607147143
air_0585011fa179bcce_2017-05-29,3.492496783460087
air_0585011fa179bcce_2017-05-30,3.0298905769977402
air_0585011fa179bcce_2017-05-31,4.211209146130118
air_05c325d315cc17f5_2017-04-23,28.348857708361567
air_05c325d315cc17f5_2017-04-24,20.361580598244196
air_05c325d315cc17f5_2017-04-25,20.686722579176816
air_05c325d315cc17f5_2017-04-26,22.769781036712104
air_05c325d315cc17f5_2017-04-27,22.396679006863575
air_05c325d315cc17f5_2017-04-28,27.615215291435618
air_05c325d315cc17f5_2017-04-29,31.668142443683323
air_05c325d315cc17f5_2017-04-30,28.092573097914517
air_05c325d315cc17f5_2017-05-01,19.500570967060387
air_05c325d315cc17f5_2017-05-02,26.111234942143174
air_05c325d315cc17f5_2017-05-03,32.654616424946596
air_05c325d315cc17f5_2017-05-04,34.7477916381665
air_05c325d315cc17f5_2017-05-05,26.593275917166583
air_05c325d315cc17f5_2017-05-06,30.77241229360734
air_05c325d315cc17f5_2017-05-07,26.823467304287554
air_05c325d315cc17f5_2017-05-08,18.502290894923508
air_05c325d315cc17f5_2017-05-09,19.62434821642211
air_05c325d315cc17f5_2017-05-10,21.576752120669518
air_05c325d315cc17f5_2017-05-11,21.283458738923006
air_05c325d315cc17f5_2017-05-12,24.558498823676757
air_05c325d315cc17f5_2017-05-13,32.45972107807284
air_05c325d315cc17f5_2017-05-14,27.94456453752129
air_05c325d315cc17f5_2017-05-15,19.52980567676426
air_05c325d315cc17f5_2017-05-16,19.891635022861422
air_05c325d315cc17f5_2017-05-17,21.193197094865173
air_05c325d315cc17f5_2017-05-18,21.652252270422096
